id,log vol score,no vol score,score,mean volume,volatility,long mom,short unweighted mom,long unweighted mom
2090,-83.6449320330303,-5.140516809090181,-105.87589444082708,36083.59702893748,4.855228696049564e-05,-4.3366602138715455,-6.922985451793619,-4.965761356824014
2100,-92.6123382997605,-5.794379939886882,-113.80312347312952,45103.50088152327,5.091582518167891e-05,-4.559977481039264,-10.17346027713565,-3.884104520333354
2110,-71.53403258005719,-3.9423422045363172,-121.83478328066164,21813.07541023657,3.235810085084355e-05,-3.675034794027551,-4.662969935442746,-3.75632929464742
2120,-157.66790750157597,-9.700929136328813,-199.1756135732977,42965.26286134248,4.870540605995833e-05,-6.548442637755291,-17.682328029008342,-8.024503240796326
2130,-130.06607681041763,-7.169114468805378,-221.35026722116035,36465.14067175344,3.238809945344414e-05,-7.0800160218094295,-8.240027109460918,-6.276398722141735
2140,-72.05046537366313,-4.117140952136539,-106.76590429815631,24167.80017902917,3.8562319864204406e-05,-3.9283038113877073,-5.376835364202617,-3.23512082156813
2150,-153.45312217651278,-9.654948525596144,-186.90609232653668,37781.556508515816,5.1656681734741645e-05,-8.334685721046883,-14.692761753359802,-7.257660906931004
2160,-35.134590736497856,-2.2951003375676433,-40.52187998242161,48516.42217369808,5.663854536273385e-05,-2.8444081090122806,-2.07625322391122,-1.4153319083347895
2170,-49.29675239263996,-2.994400394048643,-63.70570983114066,23993.137958039653,4.700364224785576e-05,-2.9755679022195767,-3.477004616575902,-2.549461155179517
2180,-45.1659952880691,-2.5844167465504477,-66.66946485342211,17678.578813250817,3.876462413838906e-05,-2.0981536981592224,-3.802003803001372,-2.339355786881976
2190,-101.53859352550235,-6.947275114063189,-110.40759026898736,57613.49241199383,6.292389044211053e-05,-2.9225659280541985,-13.560539193530884,-8.383429406613473
2200,-403.00066576037426,-27.421778755849903,-441.1090401663854,53129.3572112383,6.216553336904287e-05,-20.40769489840042,-49.87777742567182,-18.993947800926968
2210,-84.41020016705036,-5.89196621500114,-89.67627070074106,62262.0331147541,6.570262310152523e-05,-5.678368946616014,-6.319350414041723,-5.891776552730807
2220,-330.33996381424896,-30.799189905547188,-272.403163324561,177882.19829201102,0.0001130647292405,-22.130654731814644,-36.4113485220782,-42.524101636492325
2230,-388.39295748128177,-35.36325602842052,-325.7251306451779,129053.36103263315,0.0001085677852316,-24.73874800323824,-63.67202506333075,-28.303503043935688
2240,-82.81042189496777,-7.8382909540311925,-67.57341528554069,143437.927699589,0.0001159966670459,17.323903262260284,-65.20344028418198,-0.7975300564877166
2250,-118.80224121434672,-7.969175206826079,-132.34542446670662,41008.30322501433,6.021496579075795e-05,-6.178105218955641,-12.994298902952934,-6.526191486440107
2260,-144.39380336121053,-8.503189584747016,-198.51177571916887,39553.34236432996,4.2834686022739176e-05,-6.483510719145424,-13.07991647868892,-7.965820422008311
2270,-106.8107708475949,-7.039416979037727,-121.7283768801506,32884.54726010516,5.782889051390609e-05,11.545269746680257,-36.75368278793641,-14.494524621575
2280,-155.91064342208608,-10.949010065279278,-164.51129210141517,69958.17709116821,6.655476305255457e-05,-9.75019254807104,-13.175102036167546,-11.120553128807494
2290,-114.35780301886659,-7.028466584827543,-144.73569025064933,34124.406923172704,4.8560701045166094e-05,-4.453460154375841,-14.405501372911615,-4.801444657646875
2300,-92.46743430966404,-7.932191531189924,-81.09459863984834,90588.9911413835,9.781405499542352e-05,-5.67953503394321,-12.017784967254755,-8.351911089618518
2310,-697.6222083302292,-57.80236617356958,-629.0650575752825,104613.04384527948,9.188614989420577e-05,-53.40930657062808,-66.03583538403824,-58.35501616898395
2320,-166.93330601151843,-14.158463762021526,-147.7161579365292,94962.87810297888,9.584912009494008e-05,-12.155506205132587,-21.099592274696786,-11.223250363124135
2330,-86.64753848626361,-6.299436323089818,-88.08808335630327,44995.6328264426,7.15129230092285e-05,-5.295166087377253,-8.411556313211987,-6.195856804392778
2340,-117.52211042913119,-9.260599731075587,-110.61522689511852,74066.16765817188,8.371903209904512e-05,-6.786461365594568,-21.438213411873296,-2.031262781239908
2350,-85.40915638881438,-6.035952760913559,-89.49204436049516,41107.85714879296,6.744680830621447e-05,-3.32389417867348,-13.540586206566976,-3.955436479740298
2360,-679.5315323490419,-68.27860181211804,-532.8596357720268,169488.62056397868,0.0001281361867712,-57.13185939443648,-92.25976209485307,-66.5909263648408
2370,-138.05331113341558,-8.618628697283107,-170.2345085210503,43716.419872556005,5.062797650229286e-05,-7.213268594509307,-12.41652199930544,-7.631455600808372
2380,-460.29864394690554,-36.128689875173684,-434.7679979415465,100292.51633060856,8.309877922530788e-05,-33.210274457580574,-44.638471371441504,-33.45573921409207
2390,-142.18878143427972,-14.933009509175022,-108.43293144501511,223783.58168306728,0.0001377165526208,-15.87205403274368,-8.158705727909302,-19.829224243322127
2400,-281.28224244561807,-23.494589570985326,-251.9769964719298,90969.6824631101,9.324100969511564e-05,-19.62441493967674,-32.44782678792565,-22.28170161666217
2410,-125.59660555841623,-8.036079330617548,-149.15131137955788,40631.44916584077,5.387870382290815e-05,-6.748525833343838,-12.872328597417455,-5.774937058365062
2420,-122.2022421897276,-7.705831474851696,-148.32992375742768,37878.58640956087,5.1950619805168095e-05,-6.49589930586374,-11.658615150016246,-6.17291213766306
2430,-65.3220541908254,-3.739880184235404,-96.26794631040131,25830.90238969055,3.8848654485437246e-05,-2.9458399496314023,-5.500661251736747,-3.5671795859420654
2440,-113.25395033675106,-9.356043199420176,-102.3734191933142,87724.9351686281,9.139133256605344e-05,-12.087271099794108,-26.382671521980043,13.133040923887554
2450,-555.130017048611,-54.41008658663043,-442.4363671038663,179286.66714848884,0.0001229783323256,-50.70108532610325,-59.038491350127046,-57.19968434431216
2460,-207.00463111205102,-19.441308501540604,-169.83165745892458,137009.65645131262,0.0001144739961467,-14.602106970479346,-28.60604232704653,-19.95497773817875
2470,-403.4357983066414,-45.00844591431283,-296.7323615218882,228006.11926587223,0.0001516802740472,-19.76686595262234,-82.54404788485465,-57.95600386718787
2480,-211.15465769994543,-17.885487336938784,-187.04272304759516,96459.86144817984,9.562247087467614e-05,-12.876584196430835,-32.59778381878783,-13.190997136105628
2490,-211.88800090718448,-14.030272331117965,-239.99522785090937,47489.11757477297,5.846063047484385e-05,-9.371579484859629,-25.58166624088502,-11.796264113867586
2500,-179.8357720113881,-17.824322101682405,-142.2778028954676,124840.3653602327,0.000125278305814,-15.115192811493454,-25.934432327157342,-15.132470456611788
2510,-1006.5265913562932,-209.80606577407204,-553.8908310018533,522091.04460882745,0.0003787859520884,-154.73764117943247,-279.5974313755054,-250.15154936197632
2520,-642.861482916014,-74.16108859607486,-463.85057020774025,173043.1979431236,0.0001598814216459,-60.59505959947224,-117.44129712908872,-58.01293805639416
2530,-517.261390703386,-50.62965462315907,-412.6265894205879,151453.32105131831,0.0001227009017869,-44.35293078767238,-63.54250765787601,-50.270249259474994
2540,-526.7852567466437,-108.00800410397191,-291.7200304697843,507247.51183970855,0.0003702454162302,-98.80442972769134,-131.99673749319328,-102.4264194673282
2550,-346.0787542520501,-36.28080370328947,-264.2116556813422,145469.0141292694,0.0001373171959796,-30.302344216172028,-49.072066615428966,-35.44645976543688
2560,-475.36706837784607,-66.44224993098138,-310.2933047412494,392872.2273180873,0.0002141272432107,-65.6589121882497,-68.23783411744205,-66.21334123007527
2570,-1328.9086762184659,-203.48763677755494,-831.0720278447609,398793.9388863646,0.0002448495797714,-163.7570598937713,-322.40026533314136,-164.03616198955703
2580,-483.64271071186994,-66.30014872773498,-318.6976382462892,374286.17289981584,0.0002080346408984,-62.00961132833154,-71.9057695819479,-69.27560267243413
2590,-633.7875662667374,-63.599043950289705,-497.40895064250304,120915.58024282104,0.0001278606745378,-35.422772765266544,-131.97087127475498,-51.57975899588215
2600,-637.412957910602,-70.72404908091934,-470.32207342311546,201599.6863753732,0.0001503736547302,-63.60434200713451,-88.7884900374425,-66.89902227214655
2610,-555.0461277997907,-48.618121737631256,-479.0197939216037,129532.88798667928,0.0001014950161863,-39.04348346780159,-84.87325636843902,-31.512263646547837
2620,-302.38321180430313,-25.550669030515156,-268.3727668670045,128160.40786844296,9.520589338774866e-05,-21.14285549238276,-37.91527842284575,-22.00168671444937
2630,-713.3839407996759,-69.36829925462662,-571.5748787628332,166180.7803940036,0.0001213634500606,-64.71360620843771,-80.04148000133206,-68.00450460033467
