id,no vol score,log vol score,score,mean volume,volatility,short mom,long mom,short unweighted mom,long unweighted mom
2970,-6.464781947190802,-31.10068485540859,-80.87277349284926,108423.05303583007,7.99376807296267e-05,-11.944626761515996,-11.898896059512342,-24.72945946595167,-15.283567542786596
2850,-3.457932155583795,-23.69652101381636,-80.3653924705922,42379.47503542552,4.302762730673085e-05,-12.094883939075398,-5.792647831757356,-12.12539279131635,-5.917841958239394
130,-5.413658520507138,-28.33430073145923,-80.1145535896046,42534.18403074295,6.75739709945734e-05,-11.49859947780429,-11.93437355745337,-18.044127043495124,-12.4982057438119
4130,-5.300211822046543,-27.988942629285827,-79.77708856848783,125672.99593675826,6.64377695044156e-05,-8.832016160686605,-13.11274951170722,-14.813473842098375,-13.601266791396888
1590,-6.348947367167575,-30.535003645673957,-79.37816936849403,69165.56039144471,7.998354481688935e-05,-16.775809564906105,-12.372516760353262,-23.521242690323334,-12.455797644727102
3250,-3.933907161562421,-24.5550898012833,-79.25965849615531,63372.840859404445,4.963315810593917e-05,-11.310089306286516,-8.458370139324227,-11.45425154232001,-8.801036037591697
30,-7.395088328975004,-33.11078477181645,-79.24531352756723,72304.2471357747,9.331893584347368e-05,-22.91450422601302,-12.86246151486428,-26.22815978613797,-14.575102538686323
2370,-3.992672222847023,-24.616960939283636,-78.86296270731265,43716.419872556005,5.062797650229286e-05,-14.113142735793025,-7.213268594509307,-12.41652199930544,-7.631455600808372
1140,-7.3006034868204255,-32.78726843660978,-78.76503344144186,118620.60130389148,9.268838173284196e-05,-20.80828554634775,-13.97313940807951,-24.96500713253337,-15.362675994807152
3860,-1.7349105523579231,-21.88574880947804,-78.52472904270516,20142.261593661853,2.2093811382837163e-05,-4.9637229393378455,-2.555967720576088,-7.766207316535873,-2.2735944019773617
1890,-5.350641665689812,-27.845220073044224,-78.32141697189125,81113.37128288802,6.831645637374133e-05,-19.20740127872884,-10.213305461481518,-15.34632408775452,-10.43072482281566
2410,-4.181352814718467,-24.827671611148645,-77.60678186435212,40631.44916584077,5.387870382290815e-05,-17.49090528185662,-6.748525833343838,-12.872328597417455,-5.774937058365062
560,-3.9866643143803904,-24.3474170860544,-77.53407862930061,34749.32488738739,5.14182200247854e-05,-10.365376455663998,-5.740143155906581,-17.859188950990422,-6.31963522857658
4650,-3.636921899668073,-23.428340567317967,-77.01096913128657,61059.05865877081,4.7226024301394384e-05,-9.910936095022372,-5.5615506643318895,-15.027725535652932,-6.717825240205141
4090,-4.059881424547187,-24.382971787781507,-76.80549016842616,70737.50259958855,5.285926065499099e-05,-11.209432229821028,-8.023768733579706,-13.314930626340669,-8.990952692864118
3850,-2.3607639725491727,-20.94918937019329,-76.4973082996802,40058.87635487756,3.086074562651039e-05,-7.77417793343166,-4.924873070893903,-6.581902141489706,-4.917692922370563
3300,-4.594698480109503,-25.613541220516986,-76.41798647183161,56174.12622102649,6.012587732605533e-05,-10.945638412343062,-9.106721406608065,-17.227046386971683,-9.42237420729404
1490,-5.920513673834112,-28.864372097939768,-76.13012874021737,74210.63482252142,7.77683391819417e-05,-20.917015967094947,-7.401019638537764,-24.09634657062072,-8.190961464774084
3820,-3.676631151907973,-23.29147736972684,-75.84079913209709,59013.48922477745,4.847827546627157e-05,-9.987384738347108,-7.591049310039722,-10.94320267933785,-8.714487951989504
2990,-5.723845933494708,-28.26975626324498,-75.57208296423349,95289.64691839414,7.574021661151872e-05,-16.188910834204552,-10.423534062248216,-23.07523575389382,-9.154217004870423
2760,-3.279847470488697,-22.31709377589649,-75.43791740196767,46724.722158812976,4.347743924334725e-05,-13.244170931971532,-6.444702748517079,-8.718266512979643,-5.137205357392814
3990,-5.3936153905512985,-27.40730748013825,-75.37217531326519,139240.5165320646,7.155976815229379e-05,-12.985541224291392,-14.182735180562233,-15.074899868546924,-11.160248428787408
3010,-4.01555139356534,-23.844725522675148,-74.53755412434018,62168.48020205312,5.387286235428088e-05,-12.333417741585247,-7.023389334631444,-14.72465730897722,-7.51341421226822
2800,-4.083086454180242,-23.95542795694013,-74.2599589664387,84466.28804484758,5.498368853160241e-05,-12.43203805201205,-6.528820183419708,-14.80777949364644,-8.399420518380357
1990,-3.229385638301968,-21.96854114963431,-74.25146496496792,29047.56960849096,4.34925511547227e-05,-12.317907795227844,-5.965905353888096,-10.44849022221001,-4.655946943045104
4690,-3.7283620116413783,-23.10129705072002,-74.23385225054261,48739.498895695295,5.022455252703292e-05,-8.684607427954539,-5.200283295433807,-16.615207963882305,-6.886623405862371
4390,-4.452445190148368,-24.851262641326187,-74.21647788726973,85530.20099110348,5.99926770563184e-05,-10.009811666872356,-8.857703094630091,-15.504331679656202,-10.396519020846084
3890,-3.586655606437313,-22.744492190289705,-74.10304876414625,50330.95437479294,4.840091826522349e-05,-9.305388864362351,-4.8135375644577705,-14.73220547399032,-7.521273695226581
3810,-3.809508025086765,-23.261588498753294,-74.06835877619655,72843.1983354464,5.143232667808258e-05,-6.481250291432957,-9.029315286245376,-11.686803515861891,-9.507880923733907
3020,-2.901644481709565,-21.217659648139357,-73.91285611185583,39049.85727038698,3.925764250428057e-05,-12.96176918191292,-5.076412872111114,-7.102983674480953,-4.068396025160236
790,-4.421060419220416,-24.65278172771785,-73.56861470544251,43747.53239099975,6.009438178116668e-05,1.533944668693324,-4.939106752718608,-18.4586734441481,-12.579521417639857
4050,-3.747311550022785,-23.004709470756467,-73.49934518164915,80806.54392310526,5.0984284836300696e-05,-7.119620097234083,-8.167633453453854,-11.835099572192592,-9.522219647566958
220,-4.311135615028055,-24.314193792213747,-73.20599617693675,32995.042286283955,5.8890471275169416e-05,-11.176477418130222,-7.524396056524461,-17.36631196124384,-8.04228014426824
940,-3.245970802679185,-21.753338418057485,-72.99663361580042,32783.745881081915,4.4467404069118354e-05,-10.768189833222657,-7.405406493242976,-9.471742816749078,-5.655079015149088
4480,-3.247250583327033,-21.727983756200597,-72.85544555463218,64552.03662351883,4.457114438881599e-05,-3.041495067965296,-4.400039659350351,-13.629243841750965,-8.540469269277995
3560,-3.1115083706927806,-21.34919909085024,-72.4460508128655,33868.100773260165,4.294931657116935e-05,-9.339604874233087,-4.823771972443673,-12.381919294296225,-5.543272479797244
2000,-5.037888833321484,-25.960627183581582,-72.3538769799059,75217.84615675308,6.96284572935961e-05,-9.867446899042342,-10.838655558385485,-16.470907842758372,-12.451534808847672
3690,-2.373306033464719,-19.8721916092917,-71.89229677898268,43156.59743984041,3.301196567360944e-05,-8.045845093204099,-3.547625249195116,-8.910680550984857,-4.09058639208926
1900,-3.9532441097655817,-23.07147230913221,-71.25247466384141,31127.06646866424,5.548220084167462e-05,-11.529663766288763,-7.432541357738331,-14.214574386076896,-7.653116688000342
680,-4.759928317589459,-25.03007843133663,-71.07384833043223,52577.04273326264,6.697158560290543e-05,2.007753239379862,-5.499578888493744,-22.30226252847228,-11.441120060314246
4260,-3.4467765095111886,-21.77979617698423,-70.81372301528887,54346.13035521172,4.867384968259642e-05,-5.776023621134083,-2.5718737032523533,-17.723936336611175,-5.786200057358286
250,-4.321730010462759,-23.83967582303277,-70.52696437501747,48588.6640420476,6.127769781047928e-05,-11.260338102330042,-6.643695846009365,-17.451708818648505,-8.739275322982907
3040,-3.849644055294256,-22.681074728647005,-70.51725162371982,70365.1000164636,5.459152145968427e-05,-13.708991804705471,-6.643036729497166,-12.441916122334296,-7.159389974469405
4110,-3.784589758523473,-22.41477003367931,-69.942396515721,72505.77974204192,5.41100955508839e-05,-6.967127755699663,-8.998165460986375,-10.366316599685494,-9.942257156094264
2290,-3.382272918624273,-21.40368180264881,-69.65041372607936,34124.406923172704,4.8560701045166094e-05,-10.887556996822262,-4.453460154375841,-14.405501372911615,-4.801444657646875
3530,-3.325365285715563,-21.266608304128887,-69.62293472621256,61463.40030420354,4.776249807326185e-05,-8.312817807619135,-7.287915118707223,-10.007334730819377,-7.829842026874524
690,-3.182303436622692,-20.88397287245219,-69.33665675144591,31150.03679906542,4.589640726449259e-05,-8.906200105901888,-4.03516936370911,-14.27229126170998,-4.949247623911055
2690,-4.363952949652599,-23.69864369905121,-69.20774182475465,76524.07407115868,6.305584945543871e-05,-11.006706081324843,-8.246064373484051,-15.847354195550226,-9.415564333085824
3410,-2.915182482093733,-20.22933088321128,-68.99509563449116,29467.4449605107,4.22520246589297e-05,-7.751057793698278,-4.365359873364056,-12.038269625401377,-5.604767363484245
3260,-5.792907832284076,-27.22020393948176,-68.96780660181952,182877.98959371884,8.399437531381847e-05,-5.664037326961682,-14.641918413026351,-8.037041155373306,-18.474756054118217
4450,-4.198762163273786,-23.20622503259862,-68.76082278632327,96776.02510799136,6.106329146644434e-05,-16.623828652073467,-6.941821826484301,-14.357574645038646,-5.281871072449675
1950,-4.584143572186923,-24.15826940834129,-68.73284266373759,57808.23403333608,6.66950964710419e-05,-10.130551398198747,-8.724942884485571,-17.26056885582255,-10.092394089659988
2460,-7.8603914932499075,-32.244286236573664,-68.66530179637223,137009.65645131262,0.0001144739961467,-13.532781412000716,-14.602106970479346,-28.60604232704653,-19.95497773817875
3800,-3.384643108942012,-21.21732804713979,-68.66178327898325,75415.67682119206,4.929442474847606e-05,-7.863663250127878,-6.600040263588033,-11.993266041665542,-7.733447810555306
2280,-4.56842887556028,-24.102207543239867,-68.64165186724273,69958.17709116821,6.655476305255457e-05,-11.844420593017643,-9.75019254807104,-13.175102036167546,-11.120553128807494
300,-6.5128396298984965,-28.87167461972205,-68.24861076907241,68866.51441602866,9.542816412682e-05,-18.43938171623305,-11.75443013895509,-23.625743897088512,-13.27582489077485
3720,-4.902314565393621,-24.81904251656757,-68.00998671023724,90840.6242089258,7.208227500882157e-05,-9.580155349884404,-6.527302243339534,-21.69272475171142,-10.431005193587376
3450,-2.847347469266797,-19.86362736358331,-67.90503237552831,39863.13133303539,4.193131745406439e-05,-11.481860925586233,-5.46117617389628,-7.35662406161306,-4.809574600916819
200,-7.282872277317301,-30.606579910959702,-67.4363075013429,82728.30559209216,0.0001079963086231,-19.051023142268235,-13.497917521004608,-25.439986970730203,-16.35429997330255
3930,-3.405744139650276,-21.02358434591124,-67.4016867947955,56714.45091739412,5.052906390932126e-05,-13.869698958956269,-5.349647029452251,-11.069478035394,-4.765921387509543
4420,-3.000930036794768,-20.00122765383786,-66.93483387896654,73326.19015039926,4.483360700082014e-05,-6.563081523358201,-6.78142568068885,-8.74591922684282,-7.505341709623103
3110,-2.820498290968548,-19.570414709229443,-66.74494617046474,60648.57507191184,4.225785550512055e-05,-8.752797919986918,-6.394621107996197,-8.507820128380974,-5.273080169225634
740,-4.242867393389626,-22.91694339242208,-66.61959880792092,53796.54658089111,6.368797575054082e-05,-12.029997467478587,-8.619100104530297,-13.624953672004567,-9.19595778014338
1040,-4.619832494136471,-23.833872786691224,-66.498623673321,62370.50967351874,6.947260317494256e-05,-13.836830825339296,-9.48665517809552,-14.575633027070928,-9.603188623956571
4550,-4.163469919602046,-22.5708150751518,-65.81801662334917,92834.8022172949,6.325729842981991e-05,-16.340486993819344,-3.765652204304009,-18.0735057898286,-1.0044759812489736
3660,-5.2582871123254105,-25.254663410184527,-65.55373009814986,150208.55488815246,8.021339295952309e-05,-7.880327780251673,-9.582279085038264,-17.959922562016207,-14.61311861852838
3680,-3.112507213771055,-19.949636920457618,-65.39307585536098,69043.13095724527,4.7596892684103486e-05,-9.647584455213948,-5.581154866200294,-9.452405351700827,-7.212309254794751
3100,-3.050066887905393,-19.79754091060454,-65.34654333355813,62666.56412904292,4.667525981193038e-05,-4.750891169286398,-7.983633294546253,-7.113344869052147,-8.193205888205151
3760,-1.9659262816562997,-17.665483623098922,-64.60363809813259,29468.478225901366,3.043058161322227e-05,-5.798366298274744,-3.900079328871642,-6.0978780293544,-4.35366371483923
4070,-6.041026249973482,-26.918206195466865,-64.04130944553823,139983.68336476182,9.433014880982204e-05,-11.827268768509072,-5.313808581919437,-30.084055976133563,-10.304758602583178
850,-4.539554896811432,-23.15899903418372,-63.93265622301601,51331.74491241148,7.1005260300403e-05,2.298895912696479,-6.727241701961338,-16.939834738131996,-13.595724905846348
3340,-4.1096814538695625,-21.9283269509356,-63.078058057894985,79878.33712926801,6.515231413905562e-05,-14.368045477048469,-8.691800094745062,-10.803318538343984,-8.178451547713038
2910,-2.449455041472105,-18.052422590855628,-63.065827440472034,36795.13191191192,3.883965597350088e-05,-7.110442874593423,-4.076384389349957,-9.387876652434748,-4.694115183572629
330,-4.549562584158857,-23.010490952968613,-62.99355584956208,66782.76565549773,7.222266663313761e-05,0.3191152929181079,-7.671435545438517,-18.01449702538374,-12.30903315243312
2420,-3.253113713100309,-19.74325922306904,-62.61934362478359,37878.58640956087,5.1950619805168095e-05,-9.18980666686519,-6.49589930586374,-11.658615150016246,-6.17291213766306
2890,-1.7808155293640413,-16.912154701543006,-62.13204790216502,30181.34701710472,2.8661787104911893e-05,-6.316655020683632,-2.526050683464711,-6.961288299232983,-2.5539589503590165
2500,-7.761209270731271,-30.70156149972357,-61.95174192612642,124840.3653602327,0.000125278305814,-24.103798135544142,-15.115192811493454,-25.934432327157342,-15.132470456611788
880,-3.259844097075645,-19.6168511291138,-61.87353176344815,39017.63950684932,5.268559922421304e-05,-10.81779382920935,-5.983867691781223,-9.886395592834962,-6.934629805757786
3280,-2.304645774984125,-17.518183121824922,-61.83834607000219,32302.25329318781,3.726887799319895e-05,-6.275434041361897,-3.0257608444420856,-9.968628001459445,-4.13189080924192
3940,-2.0764200308677347,-17.129411186619503,-61.78246937467138,32445.69071649012,3.360856326857976e-05,-7.829729555989919,-3.3909974396177702,-7.014364744438602,-3.294770116885368
3770,-3.473656692815648,-20.09439626901361,-61.664517070813375,77135.5767894926,5.6331531613660767e-05,-11.320266529165286,-5.492327463908999,-13.417518432957912,-5.739203445244936
970,-3.211775401839596,-19.38888254781113,-61.28226220223248,49363.95581961078,5.240954374759671e-05,-8.27181053921637,-5.557873491152496,-12.535128052889222,-6.481737574165416
2730,-3.6278163068073175,-20.30130461162349,-60.75286851390537,51111.00961049342,5.971432124191745e-05,-12.541392180863514,-6.688994907200618,-9.699790579453284,-8.15291606595911
1720,-3.199703181799089,-19.219486779825218,-60.546147984276296,50091.93944593756,5.284734517925146e-05,-10.615049628564602,-6.027654344898938,-9.597050812894828,-6.749952575122837
520,-3.1165152960371154,-18.97737313502587,-60.31970029864826,50637.60087392313,5.166662434672202e-05,-5.820773086965348,-3.8047067570209663,-14.541090277836052,-6.1392076216576585
3440,-2.9605162179416564,-18.597253260637693,-60.25727831848466,48484.759405074365,4.913126348478773e-05,-7.856067993113387,-3.91578940227094,-13.527186370753585,-4.480972955377196
3310,-3.2162972001311005,-19.19400195282866,-60.20302951689495,67537.40405705958,5.342417526062375e-05,-8.759705835762013,-5.67788556580832,-11.578165873148894,-6.969264529076934
3910,-2.5003733874549607,-17.43153445418092,-59.57366742840222,65965.51382440723,4.197111736422807e-05,-9.98165676851171,-4.121617812662189,-9.22908638577161,-1.772320599274975
2320,-5.690685124511662,-25.177903760002817,-59.37128185292622,94962.87810297888,9.584912009494008e-05,-13.16024866470877,-12.155506205132587,-21.099592274696786,-11.223250363124135
380,-3.959581273852122,-20.82573442244141,-59.14641400704588,49806.749368713005,6.694541571667275e-05,-11.14954123795563,-7.173308373023743,-15.230280842997164,-7.253681434631295
3610,-3.59223767160853,-19.84358246564602,-58.772185882670335,106562.83420430508,6.112138961072304e-05,-10.019558967775412,-2.004190455256554,-16.794133265161815,-6.086137560761289
1020,-5.003940101881695,-23.35492933195776,-58.72309460893682,106769.4048513067,8.521247279635305e-05,4.281610155708487,-7.653018044627736,-18.616035603669594,-15.100613052149392
440,-5.737189842111173,-25.1479659907414,-58.60185735356441,109001.89893803449,9.790116049559328e-05,-12.190653852318151,-12.104543119028556,-17.963145079154046,-14.502171415285233
3210,-3.023871243127891,-18.39818066470749,-58.44798828069293,45266.22650141407,5.1736104733082206e-05,-7.792060189981274,-5.085645912454655,-11.701842714237625,-6.316636328529161
2250,-3.47961404167444,-19.381410342875935,-57.78653190248106,41008.30322501433,6.021496579075795e-05,-10.271590764678145,-6.178105218955641,-12.994298902952934,-6.526191486440107
3130,-3.1144399664911924,-18.353791630559552,-57.07280157360396,73799.13793245809,5.456960024074959e-05,-10.603168383818392,-5.46708702532234,-11.803920963489334,-4.3389339706194585
3590,-2.534666454715417,-16.858585624531333,-56.359184933744544,53784.153454559855,4.4973440579297815e-05,-6.611219130369518,-4.19486053967416,-9.292309790236043,-5.746054115548994
2140,-2.16415501754262,-16.034453510538295,-56.120975739104935,24167.80017902917,3.8562319864204406e-05,-9.375654439836332,-3.9283038113877073,-5.376835364202617,-3.23512082156813
3200,-2.627217561755957,-16.93561608239427,-55.6898667024666,63549.28653759384,4.717586371309438e-05,-8.992987491714588,-5.217145425482045,-8.760160452232927,-4.267923865798439
3580,-4.319308774612569,-21.074180576660535,-55.62828522669589,103801.84418662675,7.76459090372921e-05,-12.34160593697453,-7.827455137522302,-16.464565740995837,-7.9276777322567025
910,-2.5918066478246065,-16.826317476090914,-55.54515338716978,35152.69890169322,4.666125646928685e-05,-6.167324155571268,-3.956522439281388,-10.762903031572636,-5.321865869104511
2340,-4.643926585417112,-21.85499354353215,-55.47038073640222,74066.16765817188,8.371903209904512e-05,-14.711110825068166,-6.786461365594568,-21.438213411873296,-2.031262781239908
1110,-22.75038681221367,-61.1863838310427,-55.231951455051096,466942.20239912334,0.0004119062646325,-80.87739586178725,-33.33633599445682,-84.55943078341618,-36.87011332317833
2080,-1.650901575854599,-15.064071570775448,-55.17841463908884,21491.53605045907,2.9919336875711665e-05,-7.045177843317509,-3.1696144967451354,-3.770201411282258,-2.662261710667324
4120,-2.707998701274537,-16.974026996868187,-54.92684411171718,66391.34500145851,4.930191685083284e-05,-10.31167259612536,-3.855433076974304,-9.758575626814812,-4.044016095650649
4490,-2.424761009400615,-16.30824265631063,-54.82090388278269,51575.42787729051,4.423059157479793e-05,-8.988303094167767,-3.851408638288461,-8.683199274031992,-3.592111854758998
2960,-2.41700106763626,-16.230134197474065,-54.51587189083288,44317.83656609195,4.433573166501426e-05,-7.175792441327986,-3.6078797652692254,-9.683967948066444,-4.416070912751364
3120,-2.415455946563076,-16.188013971938872,-54.32215050558193,60805.54213178941,4.4465396234909245e-05,-5.025646925340695,-5.247011480804608,-8.546252646741683,-5.323606258581347
4680,-2.55928966263044,-16.492962356474077,-54.22561669455487,48394.82149408037,4.7197059593559846e-05,-8.73816078032993,-4.351252049591079,-8.895130000429473,-4.60722847465347
1030,-4.165449895940645,-20.39410120290312,-54.02876953888224,71507.78396927853,7.70968861865889e-05,-8.209413792207094,-8.479350145379753,-13.261865465712674,-10.89873189557079
650,-2.6088636558988587,-16.512698098796882,-53.74073692566528,36481.70447119162,4.85453643761429e-05,-7.326542331234511,-5.288341192088525,-8.929283404106867,-5.276299599738837
4900,-3.408674279815398,-18.32997066421469,-53.08400504159796,75110.29073010324,6.421283166453389e-05,-10.137505875587602,-6.074957895415087,-12.629457605596118,-6.41107326429225
3510,-3.40516639527054,-18.305859190753758,-53.0011123419518,69773.32778170038,6.424707416140886e-05,-10.60082464571974,-6.198615133468712,-11.73668129865076,-6.725060008659368
2100,-2.692644524892108,-16.543765277997263,-52.8842361934459,45103.50088152327,5.091582518167891e-05,-9.260314478037811,-4.559977481039264,-10.17346027713565,-3.884104520333354
2830,-4.242583922057058,-20.3245581698981,-52.61099587752565,115489.06233072968,8.064063132227086e-05,-1.3022126280856028,-4.460395436657318,-19.589533382554137,-10.553360348899265
930,-2.9350289492303343,-17.042741481018798,-52.44315089063978,60156.208941493926,5.5965915460548497e-05,-8.874197578931563,-1.5874731560432758,-14.567573512341513,-2.6563598054310646
4220,-2.829281834031107,-16.76681850558471,-52.34015947938334,86103.73542337565,5.405565940519447e-05,-3.79705975516174,-6.384881556917928,-8.876925995192437,-7.530709865925313
3330,-11.449503348856178,-37.06559128804908,-52.15041469524872,372518.74641863554,0.0002195476951768,-20.835551256792925,-14.855088022955243,-43.17062124966699,-31.465143842705967
3870,-1.6275002264789755,-14.269663044437868,-52.02288798540975,32898.75913373804,3.1284311377242675e-05,-4.022544276829609,-3.3506355852246847,-4.862596499657824,-4.066695631057303
2050,-1.9941299773669916,-14.796680455777622,-51.81556787473757,30623.25962093119,3.848515145463107e-05,-4.481172503345025,-1.9273586175579769,-8.926111235722418,-4.240882332736722
4530,-2.706788684202188,-16.36088947666067,-51.75426114383939,67642.4618277849,5.2300788850589015e-05,-8.868595619027571,-4.339809152552283,-10.634302838472772,-4.144460594453891
1440,-3.285675273701274,-17.686475911989554,-51.26504942845835,61635.29886790893,6.409191662414206e-05,-4.41006507335127,-8.12961597750374,-9.664816505372409,-8.473640546853225
4780,-2.682562782001263,-16.108876481641907,-50.73788359633709,56147.63330172734,5.287100272733734e-05,-10.066756457267015,-4.845912160015423,-8.042852104792903,-4.799394023361249
4500,-2.1202976503623026,-14.692231285259588,-50.07814245124961,48462.21000848519,4.233978231972928e-05,-6.310441556743924,-4.2699119631063045,-6.991654697510557,-4.282209251373037
310,-6.552627813778942,-25.38763820189214,-49.60072593278581,141649.35984714178,0.0001321074982382,-21.027417515710614,-6.633786217871042,-30.77306109380081,-5.855839390831955
4620,-2.1141452717841327,-14.578273472968233,-49.5815113899925,48399.43979525821,4.2639790771098806e-05,-4.471391511285862,-3.9800651709229817,-6.99099586569136,-5.493485483577712
2110,-1.59562168866769,-13.588093360959796,-49.311351615559765,21813.07541023657,3.235810085084355e-05,-3.831610497866448,-3.675034794027551,-4.662969935442746,-3.75632929464742
4240,-2.794258359206273,-16.105799675875694,-49.29376920712837,56895.77724536671,5.66858327969409e-05,-8.519199460210016,-4.186624805715342,-10.52978212311285,-5.593520647904015
4560,-2.193510671979348,-14.664643224303044,-49.150728757044256,70445.35920310981,4.462824310951799e-05,-6.805290976623993,-4.29978973081329,-6.953359378553126,-4.559387627132343
630,-2.430449167323085,-15.1667494041242,-48.948124527954384,28529.05019195797,4.965357081117684e-05,-5.240088862453521,-4.168536522374448,-9.627381467701865,-5.373853128347252
3650,-2.9748147665797733,-16.414896435783906,-48.57391372481392,82119.18079677339,6.12430528746975e-05,-10.14654530629813,-5.916294527438796,-9.021886976210546,-5.667050207185221
2710,-2.424237928949604,-15.05414315356802,-48.44074990406127,41872.56672307268,5.004542526180744e-05,-5.649666238534796,-4.630735826274155,-8.321185204771256,-5.8103865145643
190,-4.35713390891501,-19.80590037465372,-48.28242187414246,86448.59257563695,9.024265436130624e-05,-7.594769987126806,-9.930727492603948,-9.816152328898106,-12.88739883843125
2190,-3.036955981072065,-16.5111107009248,-48.26395761187145,57613.49241199383,6.292389044211053e-05,3.082713892559419,-2.9225659280541985,-13.560539193530884,-8.383429406613473
950,-3.002051072512058,-16.396317038772178,-48.11220137462752,54035.73735098823,6.239687619230871e-05,-4.828467987270972,-5.435422431121992,-11.318826906876078,-7.547370517257588
3620,-1.336413327183306,-12.784579490245411,-46.98495000165365,22947.48856455624,2.8443434059976024e-05,-5.2828220848332,-2.4389824353479765,-4.070965948458152,-1.9896956231110403
2900,-2.3307584643863217,-14.482786745460864,-46.62019524543309,49779.78202186248,4.999460967754404e-05,-7.890526076741554,-4.683963889719951,-6.970266843871059,-4.519048772263801
210,-10.161513304687835,-32.9551952333854,-46.54151310469344,206126.7825672401,0.0002183322506475,-21.24818998827711,-16.10910711214834,-40.72518948668426,-23.325901854839227
2090,-2.2575230200921483,-14.287612122072655,-46.49673911197988,36083.59702893748,4.855228696049564e-05,-6.972246683250873,-4.3366602138715455,-6.922985451793619,-4.965761356824014
720,-1.9840007407212277,-13.57783813875812,-46.0201981002907,23902.02358725417,4.3111521084666845e-05,-5.935770517184234,-3.417617219501755,-7.489880135972487,-3.6751483513313454
1560,-3.825455753973811,-18.057417335532158,-45.98670293014812,76108.14553212644,8.318612795060604e-05,-10.638956219621848,-8.687765430354878,-12.341092108501648,-7.429116431404128
1130,-3.8987612884962206,-18.15367486321328,-45.52156012318353,91595.08319624444,8.564647779966209e-05,-8.431429062232919,-10.115766120826446,-10.557063935213694,-8.944668290724533
2390,-6.2675170418300965,-23.897991067647737,-45.51026672216803,223783.58168306728,0.0001377165526208,-7.572236758870673,-15.87205403274368,-8.158705727909302,-19.829224243322127
4080,-3.30394299794521,-16.657964968839124,-45.46239281927813,131079.82224713976,7.267419933392041e-05,-9.358278910125785,-1.4712320217426462,-16.019960831703283,-4.713376681294872
4940,-2.3896850176474613,-14.372771762870428,-45.31710027047388,67031.41294745177,5.273252267653251e-05,-6.99692622653858,-4.250297097540027,-8.492913413587372,-4.917560152323753
2980,-2.1297333975718287,-13.724793463572722,-45.12449922361706,54667.91135276038,4.719683174804471e-05,-3.1287500071787706,-3.724245641183704,-8.314430440618667,-5.321121829996155
3070,-3.0966073831086227,-16.05134217439422,-44.98316185738891,81714.19650509674,6.883925574031155e-05,16.833130808886935,5.640013188489397,2.722985909279764,-2.14304227203774
1960,-2.6108428405026265,-14.82936988762203,-44.891752269138486,38807.362054966914,5.815863067340077e-05,-8.78493202780535,-4.441088136175267,-7.868537358966471,-5.781806533937854
2350,-3.02658587577225,-15.856341925590716,-44.87367084934965,41107.85714879296,6.744680830621447e-05,-9.64536256204169,-3.32389417867348,-13.540586206566976,-3.955436479740298
470,-2.780158173496515,-15.19630292335197,-44.61997340617212,36703.983565054994,6.230748163359385e-05,-8.622356955897427,-4.012862863751432,-11.40454763135101,-4.562848782861638
260,-5.1959784541552425,-21.12453075993313,-44.405606367307534,109480.91731672452,0.000117011766739,-18.206682364676443,-12.400313000008666,-14.026242482764786,-8.251685571703247
1050,-3.182920738854518,-15.988722774526993,-43.47738215250524,65144.89405168773,7.320865657664976e-05,-10.517548834717982,-6.37314464442546,-8.768495866125154,-6.927342236075015
860,-2.284686490851313,-13.690779981690554,-43.06116503415012,49121.75379801556,5.305677375517866e-05,-6.502882765572681,-2.443740760891985,-11.329211330911765,-1.6325246639934754
4030,-1.1525188075792234,-11.393470249558352,-41.91145520750254,25578.21714715071,2.7498897422509725e-05,-3.082978210807128,-1.9469958106600005,-4.160071091846612,-2.5909702964983503
2430,-1.6199695756691002,-11.937097360672112,-41.699502778824936,25830.90238969055,3.8848654485437246e-05,-4.627320036327348,-2.9458399496314023,-5.500661251736747,-3.5671795859420654
5170,-4.64915764785852,-19.26482339605251,-41.61945609781136,173182.95354081178,0.0001117063528397,7.794979962114403,-11.66422287979159,-9.054424440819488,-15.569183118008644
870,-1.600323664661614,-11.866999468185998,-41.54705114307854,21288.20692116318,3.8518345361033337e-05,-1.9133188737629048,-2.2381208261329,-7.078491189368047,-3.769157309329048
1820,-3.3602211098377883,-16.035270624669042,-41.33287390700548,100815.1131380788,8.129657563608871e-05,-11.311632611923086,-7.07772686356291,-10.252920477042474,-6.050423410221091
3140,-1.731874403168291,-12.074914557433573,-41.26851303772165,38785.969461077846,4.196599963718743e-05,-5.474868563283719,-3.437459960379825,-5.659420323210396,-3.3423431902001632
3270,-1.5031119484637874,-11.55656709035548,-40.937711386595176,27335.34227436673,3.67170488420604e-05,-2.8222193409291383,-2.8723222754209328,-5.868622912543118,-3.348903675863684
4470,-2.477088558966372,-13.758457280761547,-40.92915005500007,81646.25414666085,6.052137793327473e-05,27.459579932452456,-0.8572448976772709,-20.27201666311245,-16.770494493166932
3500,-2.2157868093106314,-13.03364117010647,-40.47666834472549,50496.04864407479,5.474232193320749e-05,-7.513523888625648,-3.5535532305529185,-8.140013375053586,-3.793498552760628
610,-2.4961090571503592,-13.593912256991452,-39.79363951874736,40752.58832469507,6.272633233193978e-05,-0.3855388730275355,-4.280353351132452,-10.1887363046887,-6.46909336679304
